contentsid,alltag,label,title,address,tag,introduction,readcnt,likecnt,reviewcnt,markcnt,snssharecnt,schedulecnt,visitcnt,evelpt,latitude,longitude,phoneno,sbst,img,thumb,tag_orig
CNTS_000000000001291,"횟집,돌멍게,전복,초밥,일식,음식,다금바리,회,해산물,갈치,갈치구이,갈치조림,갈치회,화장실,아주 어려움",음식점,남또리,제주특별자치도 제주시 애월읍 고내리 337,횟집,회가 유명한 남또리횟집,2465,0,2,4,1,0,0,4,33.472805,126.34944,064-799-1711,"활어회 전문점인 남또리는 드라이브 코스로 유명한 제주 애월해안도로 신엄포구 앞에 위치해 있는 횟집이다. 이곳은 통유리로 되어 있어 맑은 날에는 싱그러운 바다와 푸른 하늘을, 비나 눈이 내리는 날에는 분위기 있는 경치를 바라보며 식사를 할 수 있다. 내부는 대체적으로 깔끔하다. 야외테이블이 있어서 시원한 바닷바람을 쐴 수도 있다. 신선한 돌멍게, 전복, 초밥, 뿔소라 등의 해산물과 입맛을 돋우는 푸짐한 밑반찬을 코스요리와 함께 즐길 수 있다. 메뉴는 활어 특선과 한식 특선, 그리고 단품이 준비되어 있으며, 갓 잡은 싱싱한 활어회의 쫄깃함을 맛볼 수 있다. 인근 명소로는 제주올레 15코스와 16코스가 있다. 
​​​​​​​​",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/eb9f615e-2d77-4ac9-815b-fd52a2f1de4c.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/52b1c6a5-2325-4f67-9911-a2469fa04f80.jpg,"횟집,돌멍게,전복,초밥,일식,음식,다금바리,회,해산물,갈치,갈치구이,갈치조림,갈치회"
CONT_000000000501194,"중식,짬뽕,전복짬뽕,차돌짬뽕,음식,해물짬뽕,짜장면,탕수육,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,경보 및 피난시설,임산부 휴게시설,아주 어려움,착한가격 업소",음식점,다래향,제주특별자치도 제주시 조천읍 함덕리 3132-1,중식,짬뽕 잘하는 집 다래향,4204,0,2,12,0,0,0,4,33.5457967,126.6607519,064-782-9466,"제주의 아침(제주MBC), 제주가좋다(제주MBC), 자전거식객(KCTV제주) 등 많은 TV프로그램에 방영된 다래향은 함덕 조천읍에 위치한 중화요리 전문점이다. 이곳의 대표 메뉴는 흑돼지해물짬뽕과 차돌짬뽕이다. 해물이 많이 들어가서 국물이 굉장히 시원하다.이 외에도 속풀이짬뽕, 해물쟁반짜장, 흑돼지탕수육, 냉짬뽕 등 종류가 다양하다. 정말로 푸짐하게 나오기 때문에 부족할 것이라는 고민은 할 필요가 없을 정도이다.근방에 함덕해수욕장, 대명리조트, 북촌돌하르방공원이 있으니 짬뽕 맛집을 찾는다면 방문해 보자",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/f1041ea9-cb30-44e1-ae89-18d75c71ca43.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/e4b57af4-7a49-433e-979f-74408cd95a15.jpg,"중식,짬뽕,전복짬뽕,차돌짬뽕,음식,해물짬뽕,짜장면,탕수육"
CNTS_000000000022232,"카페,한라봉주스,댕유자주스,다육이주스,주스",음식점,다육이풍경,제주특별자치도 서귀포시 하효동 417,카페,"하효마을에 위치한 카페 겸 식당, 다육이가 가득한 야외정원",3310,2,2,6,3,0,1,5,33.2588358,126.6225341,064-767-1324,"하효마을에 있는 카페 겸 식당이다. 건물을 둘러싼 돌담과 정원을 온통 감싸고 있는 다육이가 이색적인 풍경을 자아낸다. 다육식물 용월이 집을 둘러싸고 있어 제주 용월할아버지라고도 불린다. 다육이풍경에서는 한라봉주스, 댕유자주스, 다육이주스 등의 건강음료를 판매한다. 식사도 가능. 보말수제비, 8종야채비빔밥 등을 주문할 수 있다. 



단체예약은 불가하며 근처 관광지로는 쇠소깍, 정방폭포 등이 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/4d8afd5e-de44-4c6d-92b4-83bda934c7e8.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/293bbfea-4060-4f39-af1f-dbbd3e0970a5.jpg,"카페,한라봉주스,댕유자주스,다육이주스,주스,음식,비빔밥,수제비,보말,과일주스,아메리카노,요거트,카푸치노,야채비빔밥,쫄면,누룽지탕,해물전,쉐이크,차,유자차,자몽차,레몬차,유자에이드,자몽에이드,레몬에이드,커피,에스프레소,카페라떼,모카라떼,카라멜마끼아또,고구마라떼,생강라떼,녹차라떼,초코라떼,키위주스,딸기라떼,아포가토"
CNTS_000000000020165,"맥주,와인,소주,칵테일,현금결제,카드결제,화장실,음료대",음식점,달사막,제주특별자치도 제주시 조천읍 함덕리 272-28,맥주,함덕에 위치한 이국적인 분위기의 요리주점,1642,0,2,3,0,0,0,4,33.5419672,126.6725058,010-7702-7278,"달사막은 '달의 사막은 푸르를꺼야' 라는 뜻이다.

빈티지한 소품과 인테리어 덕분에 가게를 들어서자마자 이국적인 분위기가 물씬 느껴진다. 무국적 낭만술가게로 딱새우감바스, 달카츠, 고기떡볶이, 모듬치즈 등을 판매하는 중인데, 음식뿐만이 아니라 술 종류도 무척 다양하다. 맥주, 와인, 칵테일, 소주, 데킬라, 하이볼 까지 모두 준비되어 있다.

근처 관광지로는 함덕해수욕장이 있으며 소노벨 제주 뒤에 위치해있다.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/27b9887e-2990-46b8-8a26-badf3a77bcdf.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/4c79676d-37e8-409a-92a0-2dfdd19219ea.jpg,"맥주,와인,소주,칵테일,음식,감바스,돈까스,떡볶이,돈가스,감바스알아히요,국물떡볶이,프렌치프라이,술국,먹태,먹태구이,오징어버터구이,육포,술,수제맥주,생맥주,위스키,앱솔루트보드카,레드와인,화이트와인,스파클링,진토닉칵테일,아메리카노"
CNTS_000000000020469,"카페,커피,스무디",음식점,달자카페,제주특별자치도 제주시 애월읍 구엄리 545,카페,애월 해안도로에 위치하여 환상적인 전망을 자랑하는 달자카페,3868,1,2,11,0,0,0,5,33.483532,126.379944,064-744-8877,"​​

달자는 바다를 달리는 자전거에서 영감을 받은 상호이다.

카페 앞 자전거 조형물이 특별해 보이는 이유는 이 때문일까.

푸른 바다를 배경으로 이 자전거 조형물을 찍으면 마치 자전거가 바다 위를 달리는 것처럼 보인다.

달자에서는 자체적으로 로스팅한 원두로 만든 커피와 라떼, 스무디, 수제청을 넣은 차 등 다양한 음료를 판매하고 있다.

복층으로 된 매장의 2층으로 올라가면 테라스에서 보이는 바다 풍경에 감탄할 것이다.

큰 창으로 보이는 시원한 풍경을 감상하며 휴식을 취해보자.",https://api.cdn.visitjeju.net/photomng/imgpath/202111/29/a87d9212-18f7-4732-9387-06ef496c91ad.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/29/961be981-6416-4277-88c6-01a94c6f37ff.JPG,"카페,커피,스무디,음식,아메리카노,카페라떼,에스프레소,바닐라라떼,카푸치노,카페모카,아포가토,연유라떼,카라멜마끼아또,더치커피,라떼,초코라떼,녹차라떼,고구마라떼,차,페퍼민트,캐모마일,얼그레이,아이스티,레몬생강차,레몬차,매실차,자몽차,요거트스무디,딸기요거트스무디,블루베리요거트스무디,에이드,레몬에이드,자몽에이드,생과일주스,허니브레드,바게트,샌드위치,단팥죽,아이스크림,초코아이스크림,바닐라아이스크림"
CNTS_000000000022692,"고기국수,닭칼국수,콩국수,김치전",음식점,대박국수,제주특별자치도 제주시 연동 303-2,고기국수,모든 메뉴가 맛깔스러운 공항근처 고기국수집,1419,0,2,3,0,0,0,5,33.4875447,126.496063,064-749-0422,"공항과 가까운 고기국수 집으로 직장인이 많은 신제주로터리 인근에 위치하고 있다. 주메뉴인 고기국수는 돼지뼈와 멸치로 우려낸 육수 맛이 일품이다. 

고기국수 뿐만 아니라 닭칼국수, 콩국수, 김치전 등의 다양한 메뉴를 제공하는데, 대부분의 메뉴가 맛이 준수하여 주변 직장인 뿐만 아니라 관광객의 입맛을 만족시킨다. 

인증이라도 하듯 점심시간에 줄을 서서 대기하는 직장인들을 쉽게 볼 수 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/eea8d61e-800c-44b0-bfe4-e15564db0c2b.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/30cc47a2-ae7d-4fcf-a631-3fd5b579f364.jpg,"고기국수,닭칼국수,콩국수,김치전,음식,멸치국수,돔베고기,해물파전,칼국수,멸치고기국수,몸국,물만두,검은콩국수,비빔국수"
CNTS_000000000020808,"꽃게짬뽕,꽃게볶음,탕수육,중식,공용주차장,현금결제,카드결제,화장실,흡연구역,음료대,아주 어려움",음식점,덕성원,제주특별자치도 서귀포시 서귀동 474,꽃게짬뽕,"100년의 역사를 자랑하는 제주도의 대표 화교 중식당, 2016 KOREAT TOP10 선정",10251,2,2,52,10,0,0,5,33.2449505,126.5635161,064-762-2402,"제주도를 대표하는 '도민 중국집'이라 할 수 있는 곳이다. 중문과 제주시 등 도 전역에 지점이 있으며, 본점은 서귀포 이중섭 거리 

부근에 있다.



1945년에 개업한 덕성원은 약 100년에 가까운 긴 역사를 자랑한다. 1946년 대만 비행기 사고를 도운 일로 장개석(장제스) 전 주석에게 받은 표창장이 그 세월을 화려하게 증명하고 있다. 2018년은 중국인이었던 이곳 선조가 제주도로 건너온 지 100주년이 되는 해라고 한다. 가게를 아들에게 물려주신지는 오래이지만, 아직도 정정하신 2대 사장님 부부가 아직도 가게를 지키며 맛과 서비스를 지키고 있다.

넓은 내부에는 약 150개 좌석이 있으며, 룸도 5개나 자리하고 있어 정다운 시간을 보내기에 좋다. 좌석은 많지만 넘치는 인기 탓에, 주말이나 여름 휴가철에는 대기를 해야 하는 일이 많다고 하니 예약은 필수다.



긴 역사만큼 인기 메뉴도 여럿이다. 그중 아름다운 섬, 제주도의 풍미를 진하게 느낄 수 있는 대표 메뉴는 통통한 꽃게로 만든 꽃게 짬뽕과 꽃게 볶음(꽃게 깐풍기)다. 어느 메뉴나 게는 먹기 편하게 손질되어 있다. 중국집의 대표 메뉴, 탕수육도 인기 메뉴다. 덕성원의 탕수육은 순수 제주도 고구마 전분으로 튀겼기 때문에, 따뜻할 때는 물론 식어도 부드러운 것이 특징이다. 청와대에도 납품했던 물만두, 흰 국물이 담백한 삼선짬뽕, 덕성원에서만 맛볼 수 있는 꿩 깐풍기도 유명하다. 특히 지금까지도 제주도에 흔한 꿩으로 만든 꿩 깐풍기는 이곳에서 처음으로 시작한 메뉴다.

",https://api.cdn.visitjeju.net/photomng/imgpath/202111/30/d64461f1-712f-4b82-b6b5-f5a3c7c90324.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202111/30/ecb91abe-2b40-435f-83d7-b99762404116.jpg,"꽃게짬뽕,꽃게볶음,탕수육,중식,음식,볶음밥,2022고메페스타,탕수버섯,가지볶음,청경채볶음,만두,야끼만두,물만두,소고기볶음밥,새우볶음밥,짬뽕밥,삼선짬뽕밥,고추짬뽕밥,잡채밥,탕수육밥,유산슬밥,잡탕밥,냉짬뽕,냉우동,콩국수,중국식냉면,굴짬뽕,굴짬뽕밥,짜장면,삼선간짜장,사천짜장,짬뽕,삼선울면,삼선우동,고추짬뽕,쟁반짜장,잡채,라조기,고추잡채,팔보채,유산슬,소고기탕수육,삼선누룽지탕,깐풍기,해삼탕,술,중국술,고량주,죽엽청주"
CNTS_000000000020431,"퓨전,스테이크,파스타,리조또,공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,가능",음식점,도다모,제주특별자치도 제주시 아라이동 3004-1,퓨전,도담 도담 따스한 이야기와 맛있는 음식이 있는 공간,4272,1,2,8,0,0,0,4,33.4811111,126.5416667,064-752-5525,"도다모는 청정제주의 비옥한 화산토에서 생산한 제주 특산물을 주재료로 퓨전요리를 만드는 이탈리안 레스토랑이다. 이곳의 대표 메뉴는 리코타치즈샐러드, 문어 토마토 파스타, 도다모 회덮밥, 한우 찹스테이크, 도다모 수제돈까스 등이다.



매장이 넓어서 모임을 갖기에 좋고, 아이들의 놀이공간도 마련되어 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/2efe0a0c-b16d-430b-b2ec-33013fdd44ae.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/4a91ffba-cf4f-4fca-b2b4-7c7d8ec3f6bf.jpg,"퓨전,스테이크,파스타,리조또,음식,회덮밥,리코타치즈샐러드,샐러드,치킨샐러드,안심샐러드,연어샐러드,버섯크림파스타,토마토파스타,베이컨크림파스타,덮밥,안심스테이크,등심스테이크,초밥,모듬초밥,아메리카노,알리오올리오파스타,오븐파스타,크림파스타,새우로제파스타,토마토소스리조또,돈까스,돈가스,피자,고르곤졸라피자,해산물피자,찹스테이크,술,와인,레드와인"
CNTS_000000000020284,"국밥,해장국,칼국수,한식,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,가능",음식점,도희네칼국수,제주특별자치도 서귀포시 안덕면 서광리 956-4,국밥,제주신화월드 근처 맛집. ,3118,0,2,12,1,0,0,5,33.2896606,126.3148155,064-792-7928,"저렴한 가격으로 든든한 한 끼를 먹을 수 있는 성산 수구레 국밥이 신화역사공원 근처에 위치한 안덕면으로 이전했다. 
이곳의 대표 메뉴는 특수부위로 전문점에서만 맛볼 수 있는 쫄깃한 식감의 수구레 국밥. 
소의 가죽 껍질과 쇠고기 사이의 아교질 부위인 수구레의 쫄깃한 식감과 담백한 육즙, 칼칼하고 진한 국물이 이곳의 특징이다.
또한, 닭 반마리가 들어간 푸짐한 칼국수는 닭의 육수로 끓인 진한 국물이 일품이다. ",https://api.cdn.visitjeju.net/photomng/imgpath/201903/05/eaf266d8-5453-4b5f-b47e-4d834361bb84.JPG,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201903/05/c64dfe87-0bb4-47a2-bde8-8e1379dd1a3c.JPG,"국밥,해장국,칼국수,한식,음식,닭칼국수,닭개장칼국수,성게비빔밥,초계국수,닭곰탕,메밀전,매생이"
CNTS_000000000020670,"흑돼지,보말칼국수,김치찌개,음식,흑돼지구이,해물라면,라면,칼국수,안전여행스탬프,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",음식점,돈이랑,제주특별자치도 서귀포시 색달동 2182,흑돼지,무항생 흑돼지를 먹을 수 있는 곳,2570,1,2,17,0,0,0,4,33.257732,126.40872,064-738-9277,,https://api.cdn.visitjeju.net/photomng/imgpath/202207/06/940d3eab-e355-431d-843c-2b264b03aae2.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/202207/06/139f3523-db72-4324-97c2-c06a0c6e53ff.jpg,"흑돼지,보말칼국수,김치찌개,음식,흑돼지구이,해물라면,라면,칼국수,안전여행스탬프,근고기,김치말이국수,냉면,물냉면,비빔냉면,전복라면,된장찌개,전복된장뚝배기,뚝배기,누룽지,제주백돼지,전복해물라면,비빔밥"
CNTS_000000000020092,"해물전골,통갈치구이,고등어조림,한식,공용주차장,현금결제,카드결제,화장실,음료대,유도 및 안내시설,경보 및 피난시설,아주 어려움",음식점,등경돌식당,제주특별자치도 서귀포시 성산읍 성산리 187,해물전골,30년 전통 통갈치구이,3686,0,2,8,0,0,0,5,33.462612,126.93461,064-782-0707,"성산일출봉 초입에서 30년 이상 자리를 지킨 식당이다. 등경돌식당에서는 주문량에 따라 인근 성산 수산물 조합에서 바로 해산물을 공수하여 음식을 만든다. 대표 메뉴는 갖은 해산물이 들어간 해물전골과 갈치  한마리를 통째로 구워주는 통갈치구이이다. 살아있는 전복과 문어가 들어간 해물전골은 해장할 때도 좋고, 기력을 보충해야할 때도 그만이다. 해물전골을 大 자로 주문하면 고등어구이가 서비스로 나온다. 주변 관광지로는 섭지코지, 광치기 해변 등이 있다.",https://api.cdn.visitjeju.net/photomng/imgpath/201804/30/bdb64cb6-2ee0-4f72-b1ab-95606260c48a.jpg,https://api.cdn.visitjeju.net/photomng/thumbnailpath/201804/30/9834f1dd-aa80-48ec-b968-c2fc59a4ccb3.jpg,"해물전골,통갈치구이,고등어조림,한식,음식,오분작뚝배기,갈치구이,갈치조림,제주갈치조림,옥돔구이,고등어구이,뚝배기,해물뚝배기,전복뚝배기,성게미역국,전복죽,미역국"
